Date,GasPriceOpen,GasPriceClose,GasPriceLow,GasPriceHigh,avgGas,Samples,average_gas_price,EthPriceOpenUSD,EthPriceHighUSD,EthPriceLowUSD,EthPriceCloseUSD,EthPriceAdjustedCloseUSD,EthVolume,TransactionsAmount,BlockSize,DailyEthBurnt,UniqueAddressTotalCount,UniqueAddressReceiveCount,UniqueAddressSentCount
2022-12-28,14.9073,18.441,11.562,78.197,127823.31507185566,1439,30.776825,1212.736572,1213.128906,1185.702148,1189.986084,1189.986084,4991669631,977389,83923,1685.92274673168,379201,314830,173252
2022-12-27,18.128,16.6207,10.8907,120.0,121816.93648936776,1439,41.40985,1226.987061,1230.418091,1205.89563,1212.791626,1212.791626,4091530737,1025274,81374,1565.8121578552,399353,336603,176139
2022-12-26,15.4696,11.8045,9.5,79.6351,114462.89079749824,1439,29.1023,1218.920166,1226.974365,1214.335938,1226.974365,1226.974365,3282098400,937653,79961,1207.45703352369,380056,318917,161794
2022-12-25,14.7567,11.7555,8.9065,62.8296,130663.51472037568,1438,24.562075,1221.171509,1223.517822,1203.719604,1218.962036,1218.962036,3942720070,836424,71780,1126.84118076379,358745,306077,137699
2022-12-24,10.9293,9.8112,9.0,36.4301,165847.48785410295,1438,16.542650000000002,1220.11792,1224.911621,1216.338745,1221.14856,1221.14856,2626153345,911507,72981,1193.55197315982,372729,316944,166540
2022-12-23,11.5217,17.5019,9.0,33.8573,140856.75040458667,1439,17.970225,1218.079346,1226.998779,1215.994873,1220.159424,1220.159424,4835831923,1044772,82427,1423.4547022228,408654,345559,192140
2022-12-22,13.3812,14.0818,9.3894,97.0693,114842.74822158756,1436,33.480425,1213.672607,1221.986816,1187.127808,1218.182129,1218.182129,5297471739,989565,78931,1512.55525356537,396270,332820,178749
2022-12-21,14.5237,14.8629,9.1,47.9872,123996.89577004852,1439,21.618450000000003,1217.586426,1218.192261,1206.440063,1213.599976,1213.599976,4217182733,1029079,84773,1576.42308931691,429494,365547,174557
2022-12-20,13.6615,14.7596,10.0,333.0,118909.07474190425,1439,92.855275,1167.88269,1224.092651,1165.599487,1217.703613,1217.703613,6684951715,992470,83227,1646.60025204558,379756,313226,177927
2022-12-19,15.561,17.1506,10.0,74.0625,118127.6844794996,1439,29.193525,1184.758301,1192.923828,1160.377197,1167.609863,1167.609863,4943628091,994746,75184,1504.40772727746,391646,324469,178121
2022-12-18,17.0545,14.0647,9.1,54.3686,120758.8942354657,1438,23.64695,1188.12854,1194.214478,1176.185791,1184.71521,1184.71521,3350092519,916817,77551,1445.18984194777,340536,281659,147483
2022-12-17,12.5978,20.49,10.0,63.2767,131378.75125760952,1439,26.591124999999998,1168.066772,1189.045044,1165.407837,1188.149536,1188.149536,5077258586,1040618,79974,1435.80658032836,416251,344605,178124
2022-12-16,22.1291,23.2268,10.3518,48.2804,112492.10613731745,1439,25.997025,1266.460571,1278.156982,1162.175659,1168.259399,1168.259399,9297811507,1153272,81815,1896.0713846033,478114,401818,194051
2022-12-15,24.3574,14.5712,11.5778,64.6261,100685.1730978442,1438,28.783125,1309.190796,1311.067139,1262.689331,1266.353882,1266.353882,6032859783,1080176,82820,1826.82100727068,438221,367128,187754
2022-12-14,14.9922,18.3032,10.8058,96.679,108912.45745450752,1442,35.19505,1320.688599,1346.174438,1305.833374,1309.328735,1309.328735,7830915428,1095120,81211,1642.080142781,444237,367874,196430
2022-12-13,12.6006,16.4271,11.22,151.6076,110091.38183376528,1389,47.963825,1274.662476,1341.439331,1258.472412,1320.549194,1320.549194,8812883119,1151038,82501,1887.42300278468,448263,358568,216873
2022-12-12,15.6364,20.8504,11.3555,77.4679,101482.05455766218,1403,31.327550000000002,1263.573486,1275.610352,1243.477783,1274.619019,1274.619019,5151109364,1182001,78245,1729.79093733237,559293,489717,194429
2022-12-11,14.479,13.3775,11.0,67.9089,110020.70763736044,1432,26.69135,1266.417847,1281.783203,1260.663696,1263.86853,1263.86853,3362005848,1068092,70985,1606.54770238181,539018,461976,194992
2022-12-10,14.9409,12.9526,11.51,65.3696,128272.00675344485,1437,26.193275,1264.375488,1279.527954,1262.119873,1266.384155,1266.384155,3282499999,1103199,71449,1597.11399888722,568888,504388,185724
2022-12-09,13.6361,14.1052,11.5,78.7713,119664.67307292976,1437,29.503149999999998,1281.077271,1290.05542,1260.818726,1264.28479,1264.28479,5706183865,1932711,81863,3268.51769486613,1420187,1356170,170138
2022-12-08,16.4602,13.3519,11.5746,238.5863,82752.11199094722,1436,69.99325,1232.451782,1286.229736,1226.358521,1281.116333,1281.116333,6227269815,923887,71555,1582.77844820879,378257,308569,177637
2022-12-07,14.4607,16.4241,11.6,59.479,139048.9048360781,1433,25.490949999999998,1271.553101,1272.694092,1224.447998,1232.4375,1232.4375,5752205180,972121,77858,1603.38237285246,381201,311020,178365
2022-12-06,14.2716,13.8379,11.4002,1000.0,124698.45653511828,1438,259.877425,1259.854248,1271.923218,1247.629883,1271.653809,1271.653809,5089212680,1049066,75964,1548.35235483697,418891,349698,193568
2022-12-05,13.8915,13.4093,10.2519,75.8385,117836.1904517872,1427,28.3478,1279.998901,1302.237549,1252.472412,1259.676758,1259.676758,6120359523,1008205,74650,1414.29660239639,416369,347551,184523
2022-12-04,15.0503,11.5873,9.901,45.0,116033.5802661256,1417,20.38465,1243.219238,1281.49231,1242.911743,1280.256592,1280.256592,5174128454,962172,69496,1185.0460400275,451218,390300,170190
2022-12-03,12.3209,11.7497,9.0,21.3014,123555.64195831605,1437,13.593,1294.456543,1299.840332,1241.431885,1243.334839,1243.334839,5672609405,963761,70443,1202.20263116804,427041,364839,163493
2022-12-02,10.9899,11.8322,9.1471,37.6512,127663.79813604165,1440,17.4051,1276.328613,1294.303345,1269.243164,1294.303345,1294.303345,6213645709,1032952,74826,1265.42686492604,446511,379440,184354
2022-12-01,12.4681,12.4034,9.1996,40.0052,122804.04824190398,1439,18.519075,1295.769531,1295.999878,1267.708496,1276.273926,1276.273926,6857935276,984139,76578,1305.33889818379,385929,313110,184325
2022-11-30,11.2671,19.4254,9.4367,55.9893,117828.95553513504,1443,24.029625,1216.928711,1302.038696,1215.497925,1295.688599,1295.688599,9836925304,1026508,78335,1272.01514588339,413369,334653,191938
2022-11-29,13.8922,10.8729,9.0,53.2596,113592.57253717862,1439,21.756175,1169.87439,1222.164185,1163.477539,1216.901245,1216.901245,7639405818,1047387,76431,1163.0187228195,456786,377103,192507
2022-11-28,9.7454,11.4895,8.5885,45.0,121329.49095510178,1421,18.705849999999998,1194.960327,1198.737671,1156.0625,1170.086182,1170.086182,7275411870,1087721,73284,1422.06503600836,496442,425127,191467
2022-11-27,11.8523,9.994,8.1,90.2578,117908.96054937426,1438,30.051025000000003,1205.905273,1220.349487,1195.039063,1195.126953,1195.126953,4486976868,881336,68460,1033.03837518468,389265,329074,159418
2022-11-26,10.7277,11.0,8.0,40.8755,148550.90393606658,1439,17.6508,1198.790527,1227.038086,1198.0979,1205.897949,1205.897949,5074160558,934988,71240,1056.73735060351,420037,358948,176690
2022-11-25,9.9659,10.2864,8.1,30.3265,146331.14279471862,1439,14.669699999999999,1203.799438,1203.799438,1174.823364,1198.925903,1198.925903,5483308196,999123,68250,1107.95199506953,457115,388940,207383
2022-11-24,10.9092,12.1585,8.0,70.0,133162.6750685894,1439,25.266925,1183.345093,1211.627441,1180.379761,1203.983154,1203.983154,9706372376,990202,70351,1217.45024052771,455451,367624,221234
2022-11-23,12.4796,12.2598,9.6285,55.8627,129037.18547922172,1439,22.55765,1135.421509,1184.997314,1130.022827,1183.199585,1183.199585,11242676044,972566,76099,1344.91397033662,412435,334855,195961
2022-11-22,11.8842,12.1146,10.0,34.4763,130138.94732522553,1439,17.118775,1107.895996,1136.442627,1081.138184,1135.173462,1135.173462,12040670755,962924,77279,1504.07175203826,380101,303107,191251
2022-11-21,12.5551,12.2238,8.7866,47.9271,120564.21774770816,1440,20.373150000000003,1142.395752,1142.395752,1084.8573,1108.353027,1108.353027,14080099208,963954,77331,1299.32536524671,377691,298436,187797
2022-11-20,12.3193,10.523,8.4349,122.3596,124844.402072361,1440,38.4092,1218.436279,1224.077759,1137.933228,1142.466675,1142.466675,9651002684,927233,74489,1220.15551901069,366042,296164,184679
2022-11-19,11.61,12.3132,9.4189,33.6488,133037.8013374565,1439,16.747725000000003,1212.215454,1227.83728,1200.475586,1218.426758,1218.426758,5978745776,911890,69391,1238.31820566005,388222,321762,179560
2022-11-18,11.26,13.0333,9.44,44.772,136057.73796318,1434,19.626325,1200.802124,1226.737427,1200.802124,1212.300293,1212.300293,7979913378,1008485,69972,1408.9334111536,430624,353056,203316
2022-11-17,12.6461,13.8109,10.5,151.2529,126421.06890461977,1407,47.052475,1215.848633,1224.965698,1189.15271,1200.808594,1200.808594,9723646871,1103401,74656,1604.8262307563,467158,380355,218377
2022-11-16,14.7994,16.1596,11.0,700.0,111080.25347682492,1411,185.48975000000002,1251.808838,1264.486328,1192.987793,1215.602539,1215.602539,11939561598,1083796,72025,1709.31322947758,449937,359951,219627
2022-11-15,15.2393,15.4785,11.0,53.1521,112459.16927623624,1355,23.717475,1241.677734,1283.19873,1238.688232,1251.736206,1251.736206,11798011594,1136911,76642,1933.57593375955,471325,367750,234694
2022-11-14,13.8319,17.724,11.8802,147.8284,101942.64370376308,1435,47.816125,1221.895508,1284.217651,1178.429077,1241.604248,1241.604248,15028035663,1192824,81661,1868.01823368209,479481,344501,252045
2022-11-13,18.65,15.2954,10.0472,82.2217,97301.5900331012,1435,31.553575,1255.441284,1271.712524,1208.520996,1221.819214,1221.819214,10717455214,1133442,74335,1490.29652113729,427550,309670,236101
2022-11-12,15.3992,10.8628,9.788,57.5135,111254.35518276364,1433,23.390875,1287.438354,1288.150879,1242.152222,1255.268311,1255.268311,10964962767,1033438,75008,1487.80034074979,417415,329359,205499
2022-11-11,11.6479,21.8544,9.0,225.0854,117373.1964075156,1437,66.896925,1298.882446,1302.295288,1211.32959,1287.221069,1287.221069,20920539099,1118967,82450,2293.06907278123,429682,333209,225243
2022-11-10,20.7935,19.3367,12.5174,119.3219,108076.14584909473,1436,42.992375,1100.107178,1341.791138,1093.122559,1299.4646,1299.4646,28581002122,1184632,85277,3638.07930487397,437761,340884,231708
2022-11-09,20.0,77.0014,16.16,246.644,93703.32593704735,1436,89.95135,1333.122437,1335.74353,1083.285645,1100.1698,1100.1698,38864492427,1219648,92783,5242.39574763453,465954,361172,231841
2022-11-08,74.3417,25.9357,10.5115,600.0,91866.4403342618,1436,177.697225,1568.32959,1574.799805,1259.443115,1332.835571,1332.835571,42048003440,1132048,88980,4623.05852379159,420959,332877,215600
2022-11-07,24.9678,15.6723,10.9842,671.3589,103202.70926592336,1435,180.74579999999997,1572.016968,1604.475342,1550.415527,1568.591309,1568.591309,15279963349,1106711,81092,1802.18838166653,435008,352142,211105
2022-11-06,15.7132,11.4737,8.7908,96.8339,108527.74899073828,1436,33.2029,1627.901123,1634.132446,1572.234741,1572.234741,1572.234741,11632744705,962845,77751,1189.09428642299,376906,302428,192921
2022-11-05,11.5801,10.9394,8.3,31.1588,138669.3102302649,1434,15.494575000000001,1645.156494,1660.48645,1625.964233,1627.968018,1627.968018,11006973190,952067,72701,1248.81662453202,399822,329283,184540
2022-11-04,11.5404,12.5363,9.3904,25.6716,127993.8081175365,1437,14.784675,1531.397583,1661.334717,1529.268433,1645.093384,1645.093384,20806964347,1014135,77716,1830.26068819435,399999,317486,194416
2022-11-03,15.6756,15.8405,10.7272,49.7279,125249.5318211846,1435,22.992800000000003,1519.724854,1556.759644,1517.101685,1531.541748,1531.541748,14248351007,1093977,74664,1956.75790235836,429433,352391,209227
2022-11-02,14.5624,15.7887,11.5,5230.0,116849.70043676882,1436,1317.962775,1579.497925,1613.410645,1507.244751,1519.711792,1519.711792,23254218281,1015945,75675,1580.43730192318,398887,322229,192425
2022-11-01,17.4749,10.5839,7.9982,100.0,118160.60054258876,1437,34.014250000000004,1572.645386,1606.605713,1568.098511,1579.70459,1579.70459,14507311208,1071986,77530,1368.60585353782,437892,360091,193105
2022-10-31,9.0956,17.0332,7.0,101.6949,108354.51836046008,1434,33.705925,1590.481323,1630.452881,1555.918945,1572.714478,1572.714478,19306919714,1063248,76580,1987.55287875736,422663,345859,196503
2022-10-30,14.7831,6.863,5.0,171.8053,113980.18248441211,1437,49.612849999999995,1619.697876,1637.037842,1579.485229,1590.783325,1590.783325,13930073427,1033475,76525,849.507293103248,401590,331416,180221
2022-10-29,5.6774,10.2231,5.1,50.803,117470.06713658548,1435,17.950875,1555.274658,1652.382202,1549.983643,1619.698486,1619.698486,21618154775,1038800,78081,1258.54025263345,404658,335408,176602
2022-10-28,9.2177,11.522,7.0,67.0259,113719.73232423398,1436,23.691399999999998,1514.32312,1568.633911,1493.871094,1555.477905,1555.477905,19974623205,1059633,78574,1644.5306298641,408307,335401,183559
2022-10-27,12.6889,14.4775,7.5433,92.3343,108486.51096504171,1436,31.761,1566.841431,1574.403442,1510.816772,1514.374878,1514.374878,22813499245,1111785,85313,1569.61789751752,462004,382360,208506
2022-10-26,14.1609,17.29,7.1,54.27,105672.34720467868,1432,23.205225,1461.133179,1584.636719,1460.428711,1566.56665,1566.56665,32705548427,1104723,84524,1873.41242447678,449233,371178,195339
2022-10-25,12.84,17.02,8.21,201.02,107655.88384982596,1437,59.7725,1344.711304,1509.985474,1336.978882,1461.665405,1461.665405,25367291294,1048003,78190,2096.87286949321,411861,338916,188180
2022-10-24,15.5,13.49,9.0,131.8,109997.15287939718,1427,42.447500000000005,1363.491821,1368.425537,1327.854004,1344.998535,1344.998535,13092820173,1039240,74791,1928.29340996724,423635,351290,185652
2022-10-23,13.12,12.5,8.71,112.73,121435.29994235016,1438,36.765,1314.249512,1367.760742,1302.908813,1363.447021,1363.447021,9909510925,1009771,71893,1362.63739663187,409088,342108,172553
2022-10-22,11.16,13.88,9.0,137.01,120462.40502963775,1434,42.762499999999996,1299.902344,1317.101074,1295.946899,1314.299194,1314.299194,7175324564,959417,67134,1847.62336657363,392382,325651,172406
2022-10-21,12.01,27.3,12.01,67.0,134447.8966204593,1437,29.58,1283.18811,1305.081299,1260.666748,1299.946411,1299.946411,10412565245,1116822,76787,3103.73493772665,445056,367613,197924
2022-10-20,21.05,22.23,15.98,131.0,103106.9174285812,1438,47.565,1285.660278,1307.855103,1275.323975,1283.200928,1283.200928,9009111996,1155589,77070,3220.10980080419,454852,369902,203881
2022-10-19,23.54,31.26,15.0,100.48,98688.6606266714,1436,42.57,1310.56311,1312.442383,1283.965332,1285.744263,1285.744263,8350692785,1088602,76544,2651.34118609163,407645,331925,185063
2022-10-18,30.66,23.22,11.5,117.25,111986.42727111104,1440,45.6575,1331.669922,1339.085938,1291.660645,1310.447021,1310.447021,10416747806,1062562,79033,2431.4171289854,391350,318482,179335
2022-10-17,23.26,25.08,10.51,234.86,110424.80071876296,1439,73.42750000000001,1306.30957,1335.647827,1297.447266,1331.713623,1331.713623,9401189650,1073063,74724,2154.12528984741,421044,338954,191284
2022-10-16,25.83,11.8,8.21,689.47,108493.03192298058,1436,183.82750000000001,1275.005493,1312.634521,1275.005493,1306.296631,1306.296631,7491625206,980678,68463,1422.28364067071,414320,350276,159464
2022-10-15,12.34,13.58,9.5,124.65,122338.43252119928,1434,40.0175,1297.305908,1300.745972,1268.468506,1274.871704,1274.871704,6798512624,1037870,64126,1682.25733791196,491789,392404,209669
2022-10-14,15.93,15.45,12.0,59.29,118800.7845817674,1437,25.667499999999997,1288.048706,1339.744751,1285.378296,1297.422119,1297.422119,13113767755,1071895,69566,1780.51680532332,467626,358863,223662
2022-10-13,15.89,17.37,9.54,106.4,112779.00574008327,1437,37.300000000000004,1294.917358,1297.564209,1209.278198,1288.123901,1288.123901,17499038202,1124129,76420,2253.13153030608,480220,375253,225692
2022-10-12,16.96,15.42,8.46,556.0,101464.16693041066,1437,149.21,1279.7323,1303.075195,1277.527466,1294.906372,1294.906372,8355638578,1074204,65259,1950.83815927331,496693,412079,212860
2022-10-11,17.41,17.46,11.91,123.0,111762.40678908207,1438,42.445,1291.109619,1296.273926,1272.737671,1279.575684,1279.575684,9274845260,1130309,61347,2745.9587194817,522219,442417,235094
2022-10-10,19.21,34.74,17.0,83.3,104546.29843933292,1439,38.5625,1322.618652,1335.66272,1291.337646,1291.337646,1291.337646,8794491050,1123390,55629,3580.33587986127,544018,463550,275634
2022-10-09,30.0,31.42,17.56,62.24,107563.48620985106,1340,35.305,1315.460205,1327.668823,1309.344604,1322.604248,1322.604248,5486230123,1068531,53280,2985.25059081459,548124,475056,275221
2022-10-08,32.64,25.39,15.0,73.31,103991.42470250672,1436,36.585,1332.371338,1335.954834,1307.072998,1315.500488,1315.500488,5804676208,1180084,72413,1936.05690741897,545064,450982,244964
2022-10-07,25.46,6.06,3.0,219.87,99408.73760591104,1438,63.5975,1351.836426,1359.328125,1321.746094,1332.516968,1332.516968,10061619355,1180358,80647,910.729342543551,504681,411369,201145
2022-10-06,6.94,6.6,3.0,580.0,100406.43070215738,1437,149.135,1352.806641,1380.404907,1349.449951,1351.709473,1351.709473,12033514861,1202667,82121,1192.03823784215,518358,421417,208140
2022-10-05,6.68,12.6,3.0,154.85,100193.5025455493,1438,44.2825,1361.9729,1362.451782,1320.855103,1352.837158,1352.837158,9774451820,1169356,86099,1478.74073083252,464151,380929,188586
2022-10-04,13.54,20.61,3.0,333.0,102043.02741656236,1437,92.5375,1323.27832,1364.970947,1320.07666,1362.126587,1362.126587,10139774963,1185269,83567,1422.52235275144,443791,356683,193766
2022-10-03,16.19,17.3,5.0,82.15,111190.1762729992,1437,30.160000000000004,1276.163452,1326.554443,1271.150879,1323.439209,1323.439209,10153070907,1307142,76479,1470.78004446098,421139,341933,189623
2022-10-02,15.37,4.87,3.94,55.13,88622.81092496519,1438,19.8275,1311.753418,1316.330078,1275.33606,1276.093506,1276.093506,7578351650,1163876,79320,498.156036571549,452325,361081,188671
2022-10-01,5.73,5.01,2.1,30.52,102065.28444644834,1436,10.84,1328.193726,1332.516479,1306.102539,1311.644409,1311.644409,6227961237,1158038,79346,825.759312966826,450114,363751,191044
2022-09-30,5.75,10.52,3.49,47.1,102317.23849735183,1435,16.715,1335.646484,1368.743408,1320.383179,1327.978638,1327.978638,14250100093,1225886,76758,1527.060723763,452593,373687,205846
2022-09-29,9.72,10.85,6.65,58.78,99421.21705361616,1438,21.5,1337.554443,1348.107666,1293.193359,1335.652344,1335.652344,13796915736,1129558,76732,1392.41952469593,462394,382970,193601
2022-09-28,10.26,12.68,6.0,250.0,105211.00380646736,1438,69.735,1329.541382,1351.964478,1267.869263,1337.410889,1337.410889,18994979566,1109706,78203,1468.0286863929,440692,356589,203207
2022-09-27,12.98,9.38,6.0,302.0,114933.8722224775,1437,82.59,1335.337036,1396.891479,1308.991455,1330.127686,1330.127686,17870598937,1214294,78742,1784.1958726441,523027,451237,196062
2022-09-26,8.42,7.23,5.0,107.22,95892.5250139778,1438,31.9675,1294.386108,1335.526367,1282.049316,1335.32019,1335.32019,16034549271,1141218,79885,1128.42348539657,461597,395225,178577
2022-09-25,8.41,5.26,3.43,88.0,120562.13325511492,1437,26.275,1317.938477,1333.371338,1275.627686,1294.216797,1294.216797,11802651633,1107217,73322,682.035490207713,446630,388894,149714
2022-09-24,6.31,3.25,2.0,45.0,140782.23816631886,1437,14.14,1328.244629,1346.255249,1312.640259,1317.993286,1317.993286,12098209717,1109206,74354,525.118007470038,488203,428964,153652
2022-09-23,4.09,5.75,2.1,50.0,130590.84282593874,1438,15.485,1327.481201,1353.28833,1270.198364,1328.259521,1328.259521,18771106339,1119895,81450,818.87067878177,463058,395038,173382
2022-09-22,6.0,12.18,3.88,84.45,112229.30088435324,1438,26.6275,1251.567383,1336.157837,1240.968262,1327.680176,1327.680176,18461527259,1118297,83198,950.743387701631,446191,377392,178423
2022-09-21,13.68,13.05,3.0,50.0,108157.8677297146,1437,19.9325,1324.215576,1384.476929,1229.426758,1252.607788,1252.607788,20643507800,1100130,83557,1133.82666174208,448227,360181,195483
2022-09-20,9.79,6.77,2.0,211.37,115509.27140173732,1439,57.4825,1377.619019,1381.965698,1319.201416,1324.388184,1324.388184,14722317220,1149031,83552,1107.02958099,457747,376827,189271
2022-09-19,6.2,6.95,2.65,95.82,103947.96470689408,1436,27.904999999999998,1335.270752,1388.272217,1287.420898,1377.541382,1377.541382,18712714223,1138210,81423,928.227547250133,451129,372631,185663
2022-09-18,7.0,7.54,2.0,105.88,104737.9811084204,1437,30.604999999999997,1469.705444,1469.705444,1331.494751,1335.329102,1335.329102,15762284723,1156893,78827,723.322900933267,472302,397099,181947
2022-09-17,6.7,3.0,2.0,121.0,105573.53758447066,1436,33.175,1432.876465,1473.060425,1415.042358,1469.741699,1469.741699,10798098671,1322077,71667,580.634913717277,658628,568429,194331
2022-09-16,5.3,6.1,2.47,416.63,100013.8140391515,1438,107.625,1471.928345,1480.564209,1415.581299,1432.447754,1432.447754,16764804299,1311849,76255,904.708855460632,627038,442482,319456
2022-09-15,6.1,11.0,4.0,375.43,88543.65289979114,1437,99.13250000000001,1635.083008,1648.945679,1466.139404,1471.693481,1471.693481,26946275878,1265640,75375,1552.28606013419,619189,430022,320819
2022-09-14,11.93,11.42,5.0,775.83,92812.26169645338,1438,201.04500000000002,1574.858154,1642.157227,1564.03186,1634.755005,1634.755005,17897150206,1109172,77833,1078.04628216654,536414,391874,267916
2022-09-13,16.44,9.62,3.5,51.26,94169.49256002776,1441,20.205,1713.962524,1745.779053,1564.03186,1580.787964,1580.787964,23066821734,1093205,79714,1415.03334102396,489602,369766,239944
2022-09-12,11.28,20.37,3.6,377.06,92384.51571835892,1438,103.0775,1762.084839,1778.163452,1698.293457,1713.765259,1713.765259,17688391310,1068969,81240,1414.55958207628,453458,344794,222756
2022-09-11,17.66,7.93,3.3,139.58,95138.20771668968,1438,42.11750000000001,1775.976074,1782.729858,1730.164795,1761.800049,1761.800049,12464301922,1024482,77615,796.199191399608,459706,355150,213725
2022-09-10,7.06,19.52,3.5,57.0,99206.90702247732,1437,21.77,1718.961304,1784.497803,1710.296997,1776.203735,1776.203735,13130928217,998158,74220,892.215529276586,463784,359856,216178
2022-09-09,13.38,25.81,4.0,1555.0,101206.1736751566,1437,399.5475,1635.187744,1735.809814,1632.836548,1719.085449,1719.085449,20242323690,1093966,81196,1829.34633556123,486897,380738,225877
2022-09-08,18.92,23.69,7.0,88.19,91531.24233500344,1437,34.45,1629.805176,1655.064087,1603.063843,1635.347656,1635.347656,17621046717,1078689,79663,1893.09520461471,475808,368463,224194
2022-09-07,25.19,22.75,5.0,161.13,96061.84021947163,1438,53.5175,1560.906738,1651.051147,1500.013672,1629.906372,1629.906372,19560363854,1068296,81261,1741.04642700805,447323,341406,227022
2022-09-06,22.08,16.57,5.0,113.23,95770.08919054242,1438,39.22,1617.240234,1680.595337,1561.748535,1561.748535,1561.748535,22946059125,1076929,80446,1363.98301425002,474527,364289,233632
2022-09-05,16.6,11.66,3.5,91.2,97546.10479568844,1438,30.740000000000002,1577.884033,1621.661377,1559.78186,1617.183228,1617.183228,13060541168,1091350,75633,908.147203548533,496770,392149,224838
2022-09-04,11.77,5.59,2.85,220.0,93831.18092616567,1437,60.0525,1556.895874,1578.009277,1543.698853,1577.641602,1577.641602,8884144998,1113119,73811,715.608470826858,556552,459451,196218
2022-09-03,6.58,4.92,2.34,111.46,103066.51948365784,1438,31.325,1577.213745,1579.454346,1541.672119,1556.872681,1556.872681,9516825994,1035586,73329,646.376067100014,495930,396666,208345
2022-09-02,4.73,12.69,3.5,58.53,104234.09875984692,1437,19.8625,1586.017944,1643.183228,1551.87793,1577.220459,1577.220459,17708478709,1083220,76642,1186.23675096293,483773,374152,225621
2022-09-01,11.11,15.66,5.5,65.9,95412.48924225153,1439,24.5425,1553.756348,1593.082764,1520.188354,1586.176758,1586.176758,16434276817,1085160,79538,1785.81017247029,459819,351059,236090
2022-08-31,16.12,13.52,7.49,124.0,92467.39140090338,1439,40.2825,1524.286499,1612.358887,1524.286499,1553.684937,1553.684937,20591680941,1035135,89864,1918.43317843949,436394,327410,230440
2022-08-30,16.37,14.43,7.02,114.86,99623.7618306464,1439,38.17,1553.188965,1600.461182,1480.831787,1523.838867,1523.838867,21835784470,1051964,98774,1653.98344423599,434732,327524,220678
2022-08-29,13.06,9.44,4.84,123.0,97312.52504070978,1437,37.585,1430.439453,1556.30957,1427.728394,1553.037354,1553.037354,17965837488,1083202,94421,1401.42385424282,442556,340164,213747
2022-08-28,10.36,12.52,2.0,85.97,95732.15241356044,1438,27.7125,1491.206787,1505.791992,1430.547363,1430.547363,1430.547363,12823572918,1025044,90059,702.992909994579,445407,347448,194995
2022-08-27,12.54,14.98,1.91,37.17,106889.94759812368,1439,16.65,1508.156982,1517.150024,1454.282959,1491.39502,1491.39502,18120831899,1047949,86452,709.936358726658,460146,360054,207655
2022-08-26,9.45,7.01,2.86,62.03,101519.67866001374,1438,20.3375,1696.324585,1698.561035,1498.77124,1507.782837,1507.782837,26713710143,1057768,86425,1157.06330379239,452829,346258,216933
2022-08-25,7.62,8.58,3.1,67.2,98007.47970326856,1438,21.625,1657.336548,1718.183228,1656.856079,1696.457031,1696.457031,14818795695,1074563,85523,1229.27421373121,478712,367931,227346
2022-08-24,11.36,14.23,4.0,140.79,99746.933420195,1436,42.595,1662.695435,1686.557739,1610.099243,1657.059204,1657.059204,16780932907,1043820,81861,1030.58604546414,460105,353777,215357
2022-08-23,15.79,11.24,3.35,326.55,101059.45346414184,1439,89.2325,1622.939331,1666.676514,1569.428589,1662.769897,1662.769897,18322041914,1075718,85672,1149.64947653747,453814,352511,210653
2022-08-22,11.09,10.97,3.99,61.05,99722.42313386642,1438,21.775,1619.16687,1622.778809,1535.014771,1622.505859,1622.505859,18557078599,1059940,84822,1191.60870742892,449781,348791,207528
2022-08-21,9.15,3.79,2.0,73.3,98341.485306046,1439,22.06,1576.543579,1640.936523,1569.046509,1619.31897,1619.31897,15849221752,1077250,83510,603.234286912283,485844,379640,213031
2022-08-20,3.87,8.35,1.96,34.28,104535.98963806558,1437,12.115,1612.650635,1652.21875,1534.298828,1577.003784,1577.003784,18334580263,1096088,83389,962.075161666934,461726,357087,211103
2022-08-19,8.36,14.75,3.0,71.77,98877.35155299028,1438,24.47,1847.095337,1847.095337,1611.338867,1612.987305,1612.987305,25906358731,1093309,90587,1469.18362811805,470152,362767,226988
2022-08-18,18.94,8.5,4.83,73.95,95056.86546052812,1439,26.555,1833.715576,1876.376953,1826.957764,1847.007813,1847.007813,14999352229,1117868,83257,1090.4320276033,504037,401637,222035
2022-08-17,13.03,13.37,3.0,56.31,100888.5910718358,1438,21.427500000000002,1877.934326,1951.675659,1823.532227,1832.999634,1832.999634,20308508124,1099261,83526,1068.5911139713,499814,391681,223722
2022-08-16,10.16,6.92,3.0,60.92,104473.91903789982,1438,20.25,1902.83313,1910.745361,1862.273438,1878.139404,1878.139404,15637578930,1086312,81811,1062.06590168297,490642,383483,220118
2022-08-15,6.76,18.3,4.6,70.77,102089.4926937586,1442,25.1075,1936.760498,2007.210327,1881.856812,1904.228149,1904.228149,20349931313,1104408,81303,1618.53025880418,464889,358599,223132
2022-08-14,15.64,9.91,5.0,780.0,95863.75128325222,1439,202.6375,1981.782471,2022.791504,1919.010132,1936.802002,1936.802002,14062754456,1102367,86979,952.319160180003,477656,372946,214648
2022-08-13,7.89,8.0,3.0,62.79,98728.0643004176,1437,20.42,1957.333984,2013.755737,1948.595215,1981.336548,1981.336548,16038975216,1106236,82518,884.631620843255,495184,385162,226406
